2.445632e+06 1.666526e+00 8.709263e+08 3.731723e+39 5.959979e+34
2.443955e+06 1.793365e+00 8.696870e+08 3.393119e+39 5.943654e+34
2.442445e+06 1.920204e+00 8.685711e+08 3.104761e+39 5.928972e+34
2.441062e+06 2.047043e+00 8.675506e+08 2.856658e+39 5.915561e+34
2.439476e+06 2.205592e+00 8.663804e+08 2.591808e+39 5.900201e+34
2.438016e+06 2.364141e+00 8.653039e+08 2.367240e+39 5.886087e+34
2.436658e+06 2.522690e+00 8.643036e+08 2.174601e+39 5.872988e+34
2.435141e+06 2.712949e+00 8.631861e+08 1.977013e+39 5.858369e+34
2.433725e+06 2.903208e+00 8.621442e+08 1.808758e+39 5.844756e+34
2.432395e+06 3.093467e+00 8.611662e+08 1.663980e+39 5.831992e+34
2.430937e+06 3.315435e+00 8.600945e+08 1.518939e+39 5.818019e+34
2.429376e+06 3.569113e+00 8.589479e+08 1.378368e+39 5.803089e+34
2.427911e+06 3.822792e+00 8.578728e+08 1.258992e+39 5.789106e+34
2.426529e+06 4.076470e+00 8.568596e+08 1.156492e+39 5.775941e+34
2.424904e+06 4.393568e+00 8.556681e+08 1.047306e+39 5.760480e+34
2.423376e+06 4.710666e+00 8.545487e+08 9.548695e+38 5.745973e+34
2.421932e+06 5.027764e+00 8.534917e+08 8.757617e+38 5.732291e+34
2.420295e+06 5.408281e+00 8.522946e+08 7.948593e+38 5.716814e+34
2.418749e+06 5.788799e+00 8.511644e+08 7.260978e+38 5.702221e+34
2.417162e+06 6.201026e+00 8.500050e+08 6.624791e+38 5.687268e+34
2.415541e+06 6.644963e+00 8.488215e+08 6.040603e+38 5.672024e+34
2.413892e+06 7.120610e+00 8.476185e+08 5.507234e+38 5.656551e+34
2.412117e+06 7.659677e+00 8.463254e+08 4.994630e+38 5.639939e+34
2.410431e+06 8.198743e+00 8.450972e+08 4.559448e+38 5.624184e+34
2.408637e+06 8.801229e+00 8.437914e+08 4.145321e+38 5.607456e+34
2.406925e+06 9.403715e+00 8.425463e+08 3.792070e+38 5.591529e+34
2.404985e+06 1.032330e+01 8.411370e+08 3.346368e+38 5.573527e+34
2.403865e+06 1.095749e+01 8.403236e+08 3.091419e+38 5.563150e+34
2.402453e+06 1.159169e+01 8.392994e+08 2.868132e+38 5.550096e+34
2.400191e+06 1.254298e+01 8.376586e+08 2.581093e+38 5.529215e+34
2.397932e+06 1.349428e+01 8.360228e+08 2.339903e+38 5.508435e+34
2.395723e+06 1.444557e+01 8.344242e+08 2.134857e+38 5.488164e+34
2.393558e+06 1.539687e+01 8.328590e+08 1.958752e+38 5.468352e+34
2.390709e+06 1.666526e+01 8.308021e+08 1.759788e+38 5.442366e+34
2.388578e+06 1.761655e+01 8.292649e+08 1.632166e+38 5.422986e+34
2.385711e+06 1.888494e+01 8.271992e+08 1.484975e+38 5.396995e+34
2.382035e+06 2.047043e+01 8.245548e+08 1.330462e+38 5.363810e+34
2.378980e+06 2.173882e+01 8.223597e+08 1.225575e+38 5.336339e+34
2.374912e+06 2.332431e+01 8.194865e+08 1.113047e+38 5.299941e+34
2.369678e+06 2.522690e+01 8.157987e+08 9.996189e+37 5.253370e+34
2.364980e+06 2.681239e+01 8.124963e+08 9.193362e+37 5.211837e+34
2.358890e+06 2.871498e+01 8.082252e+08 8.365803e+37 5.158359e+34
2.351101e+06 3.093466e+01 8.027793e+08 7.549859e+37 5.090565e+34
2.342521e+06 3.315435e+01 7.968020e+08 6.861258e+37 5.016659e+34
2.333108e+06 3.537403e+01 7.902710e+08 6.273287e+37 4.936511e+34
2.321289e+06 3.791082e+01 7.821093e+08 5.699694e+37 4.837240e+34
2.306626e+06 4.076470e+01 7.720434e+08 5.154211e+37 4.716166e+34
2.290509e+06 4.361858e+01 7.610568e+08 4.692265e+37 4.585730e+34
2.270930e+06 4.678956e+01 7.478181e+08 4.256464e+37 4.430935e+34
2.247505e+06 5.027764e+01 7.321349e+08 3.851661e+37 4.250920e+34
2.222347e+06 5.376571e+01 7.154807e+08 3.508557e+37 4.063760e+34
2.192821e+06 5.757089e+01 6.964152e+08 3.190082e+37 3.852059e+34
2.156516e+06 6.201026e+01 6.734077e+08 2.876599e+37 3.603225e+34
2.119008e+06 6.644963e+01 6.500459e+08 2.612321e+37 3.359010e+34
2.078296e+06 7.120610e+01 6.251577e+08 2.372063e+37 3.108209e+34
2.034425e+06 7.627967e+01 5.994541e+08 2.154454e+37 2.853956e+34
1.988805e+06 8.167033e+01 5.735630e+08 1.957858e+37 2.606450e+34
1.940544e+06 8.769519e+01 5.467786e+08 1.771487e+37 2.362516e+34
1.892857e+06 9.403715e+01 5.214535e+08 1.605408e+37 2.138708e+34
1.847148e+06 1.006962e+02 4.980089e+08 1.457341e+37 1.939487e+34
1.802889e+06 1.079895e+02 4.757904e+08 1.319699e+37 1.760176e+34
